game,hype,team1,team2,shortDate,gameInfo,possessions,eFG,perDrama,conference1,conference2,conference,tournament
2501,1,Western Kentucky,Troy,"Saturday, January 4, 2014",Western Kentucky 60  Troy 51,62,0.407079646,0.0207,Sun Belt,Sun Belt,1,0
2499,1,Arkansas Pine Bluff,Mississippi Valley St.,"Saturday, January 4, 2014",Arkansas Pine Bluff 78  Mississippi Valley St. 73,75,0.545454545,0.0348,SWAC,SWAC,1,0
2498,1,McNeese St.,New Orleans,"Saturday, January 4, 2014",McNeese St. 82  New Orleans 69,84,0.418699187,0.0111,Southland,Southland,1,0
2497,1,Alabama St.,Grambling St.,"Saturday, January 4, 2014",Alabama St. 68  Grambling St. 51,59,0.440366972,0.0177,SWAC,SWAC,1,0
2496,1,Weber St.,Portland St.,"Saturday, January 4, 2014",Weber St. 79  Portland St. 62,67,0.529126214,0.0069,Big Sky,Big Sky,1,0
2495,1,Idaho St.,Eastern Washington,"Saturday, January 4, 2014",Idaho St. 83  Eastern Washington 72,71,0.511904762,0.017,Big Sky,Big Sky,1,0
2494,1,William & Mary,Western Illinois,"Saturday, January 4, 2014",William & Mary 78  Western Illinois 67,64,0.603092784,0.0355,CAA,Summit League,0,0
2493,1,Tennessee St.,Jacksonville St.,"Saturday, January 4, 2014",Tennessee St. 70  Jacksonville St. 65,63,0.504901961,0.0315,Ohio Valley,Ohio Valley,1,0
2492,1,SIU Edwardsville,Eastern Kentucky,"Saturday, January 4, 2014",SIU Edwardsville 85  Eastern Kentucky 79,73,0.607843137,0.0292,Ohio Valley,Ohio Valley,1,0
2490,1.045054317,Dayton,Mississippi,"Saturday, January 4, 2014",Dayton 83  Mississippi 80,70,0.525210084,0.057,A10,SEC,0,0
2489,1,Cleveland St.,Milwaukee,"Saturday, January 4, 2014",Cleveland St. 77  Milwaukee 49,64,0.483870968,0.0147,Horizon League,Horizon League,1,0
2488,1,Bradley,Drake,"Saturday, January 4, 2014",Bradley 68  Drake 57,57,0.551724138,0.0312,Missouri Valley,Missouri Valley,1,0
2487,1,Auburn,Florida A&M,"Saturday, January 4, 2014",Auburn 81  Florida A&M 50,74,0.3828125,0.007,SEC,MEAC,0,0
2486,1,Arkansas,UTSA,"Saturday, January 4, 2014",Arkansas 104  UTSA 71,82,0.518382353,0.0003,SEC,Conference USA,0,0
2485,1,Davidson,Wofford,"Saturday, January 4, 2014",Davidson 78  Wofford 63,66,0.538461538,0.0209,Southern,Southern,1,0
2484,1,Stephen F. Austin,Sam Houston St.,"Saturday, January 4, 2014",Stephen F. Austin 73  Sam Houston St. 56,60,0.472477064,0.0105,Southland,Southland,1,0
2483,1,Siena,Rider,"Saturday, January 4, 2014",Siena 62  Rider 47,61,0.427835052,0.0231,MAAC,MAAC,1,0
2481,1,Texas A&M Corpus Chris,Oral Roberts,"Saturday, January 4, 2014",Texas A&M Corpus Chris 71  Oral Roberts 64,62,0.495283019,0.0322,Southland,Southland,1,0
2480,1,Northern Kentucky,Jacksonville,"Saturday, January 4, 2014",Northern Kentucky 73  Jacksonville 66,70,0.455752212,0.0424,Atlantic Sun,Atlantic Sun,1,0
2479,1,Massachusetts,Miami OH,"Saturday, January 4, 2014",Massachusetts 73  Miami OH 65,70,0.531531532,0.0041,A10,MAC,0,0
2478,1,Manhattan,Fairfield,"Saturday, January 4, 2014",Manhattan 83  Fairfield 57,70,0.5,0.0027,MAAC,MAAC,1,0
2477,1,Louisiana Tech,Longwood,"Saturday, January 4, 2014",Louisiana Tech 126  Longwood 52,77,0.525179856,0.0003,Conference USA,Big South,0,0
2476,1,Alabama A&M,Jackson St.,"Saturday, January 4, 2014",Alabama A&M 68  Jackson St. 61,69,0.454545455,0.0371,SWAC,SWAC,1,0
2475,1,Delaware,Cal Poly,"Saturday, January 4, 2014",Delaware 82  Cal Poly 72,68,0.509090909,0.0106,CAA,Big West,0,0
2474,1,Vermont,Dartmouth,"Saturday, January 4, 2014",Vermont 62  Dartmouth 53,64,0.377659574,0.0263,America East,Ivy League,0,0
2473,1,Delaware St.,Campbell,"Saturday, January 4, 2014",Delaware St. 70  Campbell 60,60,0.465346535,0.0339,MEAC,Big South,0,0
2472,1,Albany,Hartford,"Saturday, January 4, 2014",Albany 81  Hartford 56,54,0.606382979,0.0087,America East,America East,1,0
2471,1,Texas Southern,Alcorn St.,"Saturday, January 4, 2014",Texas Southern 83  Alcorn St. 66,71,0.512605042,0.0048,SWAC,SWAC,1,0
2470,1,Arkansas Little Rock,UT Arlington,"Saturday, January 4, 2014",Arkansas Little Rock 72  UT Arlington 70,72,0.469298246,0.0415,Sun Belt,Sun Belt,1,0
2469,1,Oakland,Valparaiso,"Saturday, January 4, 2014",Oakland 75  Valparaiso 70,63,0.568627451,0.0411,Horizon League,Horizon League,1,0
2468,1,New Mexico,Colorado St.,"Saturday, January 4, 2014",New Mexico 80  Colorado St. 73,69,0.45,0.0081,Mountain West,Mountain West,1,0
2467,1,Arkansas St.,Texas St.,"Saturday, January 4, 2014",Arkansas St. 74  Texas St. 69,66,0.557692308,0.0279,Sun Belt,Sun Belt,1,0
2466,1,Saint Louis,Yale,"Saturday, January 4, 2014",Saint Louis 75  Yale 55,64,0.520408163,0.0042,A10,Ivy League,0,0
2465,1,Central Arkansas,Houston Baptist,"Saturday, January 4, 2014",Central Arkansas 86  Houston Baptist 69,75,0.480314961,0.0189,Southland,Southland,1,0
2464,1,Southern,Prairie View A&M,"Saturday, January 4, 2014",Southern 60  Prairie View A&M 57,67,0.46875,0.0447,SWAC,SWAC,1,0
2463,1,Louisiana Monroe,Louisiana Lafayette,"Saturday, January 4, 2014",Louisiana Monroe 103  Louisiana Lafayette 98,92,0.493506494,0.0541,Sun Belt,Sun Belt,1,0
2462,1,North Florida,Lipscomb,"Saturday, January 4, 2014",North Florida 78  Lipscomb 73,79,0.504424779,0.0425,Atlantic Sun,Atlantic Sun,1,0
2460,4.922995781,Virginia,Florida St.,"Saturday, January 4, 2014",Virginia 62  Florida St. 50,65,0.363636364,0.0196,ACC,ACC,1,0
2459,1,Nicholls St.,Southeastern Louisiana,"Saturday, January 4, 2014",Nicholls St. 64  Southeastern Louisiana 61,58,0.527472527,0.0487,Southland,Southland,1,0
2458,1,Mercer,USC Upstate,"Saturday, January 4, 2014",Mercer 62  USC Upstate 60,64,0.454954955,0.0528,Atlantic Sun,Atlantic Sun,1,0
2457,1,Utah,Oregon St.,"Saturday, January 4, 2014",Utah 80  Oregon St. 69,59,0.65,0.0149,Pac Ten,Pac Ten,1,0
2456,1,UCF,Temple,"Saturday, January 4, 2014",UCF 78  Temple 76,70,0.508064516,0.0361,American,American,1,0
2455,1,Texas A&M,Texas Pan American,"Saturday, January 4, 2014",Texas A&M 63  Texas Pan American 46,58,0.441176471,0.0066,SEC,WAC,0,0
2454,1,West Virginia,TCU,"Saturday, January 4, 2014",West Virginia 74  TCU 69,66,0.508928571,0.0342,Big Twelve,Big Twelve,1,0
2453,1,Houston,South Florida,"Saturday, January 4, 2014",Houston 67  South Florida 58,68,0.444954128,0.031,American,American,1,0
2452,1,Georgia St.,South Alabama,"Saturday, January 4, 2014",Georgia St. 73  South Alabama 63,64,0.44,0.0287,Sun Belt,Sun Belt,1,0
2451,3.563906582,Notre Dame,Duke,"Saturday, January 4, 2014",Notre Dame 79  Duke 77,64,0.547826087,0.044,ACC,ACC,1,0
2450,1,Northwestern St.,Lamar,"Saturday, January 4, 2014",Northwestern St. 99  Lamar 85,82,0.546153846,0.0043,Southland,Southland,1,0
2449,1,Hampton,Radford,"Saturday, January 4, 2014",Hampton 87  Radford 60,73,0.473913043,0.0193,MEAC,Big South,0,0
2448,1,Chattanooga,Furman,"Saturday, January 4, 2014",Chattanooga 72  Furman 63,67,0.444,0.0306,Southern,Southern,1,0
2447,1,Indiana St.,Evansville,"Saturday, January 4, 2014",Indiana St. 81  Evansville 62,68,0.556122449,0.0244,Missouri Valley,Missouri Valley,1,0
2446,1,Towson,Coppin St.,"Saturday, January 4, 2014",Towson 81  Coppin St. 79,72,0.484615385,0.0319,CAA,MEAC,0,0
2445,1,Columbia,St. Francis NY,"Saturday, January 4, 2014",Columbia 81  St. Francis NY 61,67,0.432773109,0.0046,Ivy League,Northeast,0,0
2444,1,Clemson,Boston College,"Saturday, January 4, 2014",Clemson 62  Boston College 60,57,0.472826087,0.017,ACC,ACC,1,0
2443,1,Air Force,UNLV,"Saturday, January 4, 2014",Air Force 75  UNLV 68,64,0.552380952,0.0354,Mountain West,Mountain West,1,0
2441,1,Creighton,Seton Hall,"Saturday, January 4, 2014",Creighton 79  Seton Hall 66,63,0.541284404,0.0094,Big East,Big East,1,0
2440,1,Santa Clara,Loyola Marymount,"Saturday, January 4, 2014",Santa Clara 86  Loyola Marymount 81,75,0.492424242,0.0454,WCC,WCC,1,0
2439,1,San Francisco,Pepperdine,"Saturday, January 4, 2014",San Francisco 76  Pepperdine 66,68,0.463414634,0.032,WCC,WCC,1,0
2438,1,Harvard,Rice,"Saturday, January 4, 2014",Harvard 69  Rice 54,59,0.5,0.0067,Ivy League,Conference USA,0,0
2437,1,Saint Mary's,Portland,"Saturday, January 4, 2014",Saint Mary's 72  Portland 63,63,0.447916667,0.0233,WCC,WCC,1,0
2436,1,North Texas,UC Riverside,"Saturday, January 4, 2014",North Texas 76  UC Riverside 72,70,0.495575221,0.0175,Conference USA,Big West,0,0
2435,1,Nevada,Wyoming,"Saturday, January 4, 2014",Nevada 61  Wyoming 58,55,0.494949495,0.0521,Mountain West,Mountain West,1,0
2434,1,Quinnipiac,Monmouth,"Saturday, January 4, 2014",Quinnipiac 94  Monmouth 77,68,0.532520325,0.0172,MAAC,MAAC,1,0
2433,1,Marquette,DePaul,"Saturday, January 4, 2014",Marquette 66  DePaul 56,62,0.505208333,0.0342,Big East,Big East,1,0
2432,1,Gonzaga,Pacific,"Saturday, January 4, 2014",Gonzaga 86  Pacific 64,68,0.565656566,0.0019,WCC,WCC,1,0
2431,2.058658009,Florida,Richmond,"Saturday, January 4, 2014",Florida 67  Richmond 58,65,0.513513514,0.0222,SEC,A10,0,0
2430,1,Morehead St.,Eastern Illinois,"Saturday, January 4, 2014",Morehead St. 85  Eastern Illinois 77,81,0.447580645,0.0347,Ohio Valley,Ohio Valley,1,0
2429,1,Illinois,Penn St.,"Saturday, January 4, 2014",Illinois 75  Penn St. 55,68,0.380530973,0.0125,Big Ten,Big Ten,1,0
2428,3.65276873,Xavier,Butler,"Saturday, January 4, 2014",Xavier 79  Butler 68,68,0.518691589,0.0341,Big East,Big East,1,0
2426,1,Western Carolina,Elon,"Saturday, January 4, 2014",Western Carolina 74  Elon 62,72,0.490825688,0.0288,Southern,Southern,1,0
2425,1,Utah St.,San Jose St.,"Saturday, January 4, 2014",Utah St. 86  San Jose St. 67,63,0.584821429,0.0121,Mountain West,Mountain West,1,0
2424,1,Ohio,UNC Asheville,"Saturday, January 4, 2014",Ohio 79  UNC Asheville 70,71,0.444444444,0.0396,MAC,Big South,0,0
2422,1,Syracuse,Miami FL,"Saturday, January 4, 2014",Syracuse 49  Miami FL 44,49,0.448275862,0.0232,ACC,ACC,1,0
2421,1,St. Bonaventure,Cornell,"Saturday, January 4, 2014",St. Bonaventure 81  Cornell 57,67,0.526785714,0.0013,A10,Ivy League,0,0
2420,4.131385281,SMU,Connecticut,"Saturday, January 4, 2014",SMU 74  Connecticut 65,63,0.480392157,0.0293,American,American,1,0
2419,1,Canisius,Saint Peter's,"Saturday, January 4, 2014",Canisius 67  Saint Peter's 63,61,0.509009009,0.0174,MAAC,MAAC,1,0
2418,1,Saint Joseph's,Denver,"Saturday, January 4, 2014",Saint Joseph's 53  Denver 52,57,0.467032967,0.0346,A10,Summit League,0,0
2417,1,Maryland,Georgia Tech,"Saturday, January 4, 2014",Maryland 77  Georgia Tech 61,70,0.4875,0.0077,ACC,ACC,1,0
2416,1,Princeton,Liberty,"Saturday, January 4, 2014",Princeton 80  Liberty 74,62,0.597087379,0.0377,Ivy League,Big South,0,0
2414,1,Iona,Niagara,"Saturday, January 4, 2014",Iona 118  Niagara 92,77,0.613138686,0.0024,MAAC,MAAC,1,0
2413,4.962583979,Michigan St.,Indiana,"Saturday, January 4, 2014",Michigan St. 73  Indiana 56,64,0.509345794,0.0201,Big Ten,Big Ten,1,0
2412,1,Green Bay,Youngstown St.,"Saturday, January 4, 2014",Green Bay 85  Youngstown St. 69,74,0.516528926,0.0188,Horizon League,Horizon League,1,0
2411,1,Georgia Southern,Samford,"Saturday, January 4, 2014",Georgia Southern 80  Samford 78,68,0.57,0.0169,Southern,Southern,1,0
2409,1,BYU,San Diego,"Saturday, January 4, 2014",BYU 87  San Diego 53,66,0.482758621,0.0058,WCC,WCC,1,0
2408,1,Boise St.,Fresno St.,"Saturday, January 4, 2014",Boise St. 86  Fresno St. 79,68,0.544247788,0.0045,Mountain West,Mountain West,1,0
2407,1,Arizona,Washington,"Saturday, January 4, 2014",Arizona 71  Washington 62,67,0.435897436,0.0115,Pac Ten,Pac Ten,1,0
2406,1,James Madison,UNC Wilmington,"Saturday, January 4, 2014",James Madison 60  UNC Wilmington 55,58,0.469387755,0.04,CAA,CAA,1,0
2405,1,Louisville,Rutgers,"Saturday, January 4, 2014",Louisville 83  Rutgers 76,75,0.451923077,0.0067,American,American,1,0
2404,1,La Salle,Penn,"Saturday, January 4, 2014",La Salle 76  Penn 57,70,0.476635514,0.01,A10,Ivy League,0,0
2403,1,Ohio St.,Nebraska,"Saturday, January 4, 2014",Ohio St. 84  Nebraska 53,65,0.514150943,0.0039,Big Ten,Big Ten,1,0
2402,1.763517915,Pittsburgh,North Carolina St.,"Saturday, January 4, 2014",Pittsburgh 74  North Carolina St. 62,66,0.472727273,0.0266,ACC,ACC,1,0
2401,1,NJIT,St. Francis PA,"Saturday, January 4, 2014",NJIT 64  St. Francis PA 56,63,0.422727273,0.0364,Independent,Northeast,0,0
2400,1,East Tennessee St.,Kennesaw St.,"Saturday, January 4, 2014",East Tennessee St. 71  Kennesaw St. 55,65,0.525773196,0.0147,Atlantic Sun,Atlantic Sun,1,0
2399,1,Charlotte,North Carolina A&T,"Saturday, January 4, 2014",Charlotte 88  North Carolina A&T 72,70,0.54245283,0.0107,Conference USA,MEAC,0,0
2398,4.059166667,Kansas St.,Oklahoma St.,"Saturday, January 4, 2014",Kansas St. 74  Oklahoma St. 71,70,0.419642857,0.0407,Big Twelve,Big Twelve,1,0
2396,1,UMKC,Seattle,"Saturday, January 4, 2014",UMKC 95  Seattle 84,76,0.570247934,0.0223,WAC,WAC,1,0
2395,1,Chicago St.,Idaho,"Saturday, January 4, 2014",Chicago St. 57  Idaho 55,58,0.474226804,0.0426,WAC,WAC,1,0
2394,1,Utah Valley,Cal St. Bakersfield,"Saturday, January 4, 2014",Utah Valley 82  Cal St. Bakersfield 74,65,0.597222222,0.027,WAC,WAC,1,0
2393,1,Iowa St.,Texas Tech,"Saturday, January 4, 2014",Iowa St. 73  Texas Tech 62,64,0.481651376,0.018,Big Twelve,Big Twelve,1,0
2390,1,Vanderbilt,Northeastern,"Saturday, January 4, 2014",Vanderbilt 79  Northeastern 49,62,0.524509804,0.005,SEC,CAA,0,0
2389,1,Tulsa,Cal St. Fullerton,"Saturday, January 4, 2014",Tulsa 73  Cal St. Fullerton 57,64,0.494949495,0.0133,Conference USA,Big West,0,0
2388,1.363826087,Oklahoma,Texas,"Saturday, January 4, 2014",Oklahoma 88  Texas 85,74,0.556451613,0.0436,Big Twelve,Big Twelve,1,0
2387,1,Sacred Heart,New Hampshire,"Saturday, January 4, 2014",Sacred Heart 66  New Hampshire 53,60,0.469072165,0.0305,Northeast,America East,0,0
2386,1,Missouri,Long Beach St.,"Saturday, January 4, 2014",Missouri 69  Long Beach St. 59,58,0.479381443,0.0144,SEC,Big West,0,0
2385,6.256646217,Cincinnati,Memphis,"Saturday, January 4, 2014",Cincinnati 69  Memphis 53,68,0.416666667,0.0302,American,American,1,0
2384,1,Rhode Island,LSU,"Saturday, January 4, 2014",Rhode Island 74  LSU 70,75,0.479508197,0.0424,A10,SEC,0,0
2383,2.720483251,Georgetown,St. John's,"Saturday, January 4, 2014",Georgetown 77  St. John's 60,69,0.53030303,0.0042,Big East,Big East,1,0
2382,1,Belmont,Tennessee Tech,"Saturday, January 4, 2014",Belmont 64  Tennessee Tech 62,64,0.505376344,0.0128,Ohio Valley,Ohio Valley,1,0
2381,1,Austin Peay,Southeast Missouri St.,"Saturday, January 4, 2014",Austin Peay 80  Southeast Missouri St. 74,71,0.563636364,0.0286,Ohio Valley,Ohio Valley,1,0
2380,1,Alabama,Robert Morris,"Saturday, January 4, 2014",Alabama 64  Robert Morris 56,64,0.573863636,0.0242,SEC,Northeast,0,0
2379,1,VCU,Stony Brook,"Friday, January 3, 2014",VCU 81  Stony Brook 63,70,0.495495495,0.0117,A10,America East,0,0
2378,1,South Carolina,South Carolina St.,"Friday, January 3, 2014",South Carolina 82  South Carolina St. 75,68,0.52173913,0.0051,SEC,MEAC,0,0
2377,1,George Washington,Georgia,"Friday, January 3, 2014",George Washington 73  Georgia 55,67,0.46728972,0.0083,A10,SEC,0,0
2375,1,Northern Illinois,Bethune Cookman,"Friday, January 3, 2014",Northern Illinois 65  Bethune Cookman 51,60,0.421052632,0.0055,MAC,MEAC,0,0
2374,1,Mount St. Mary's,Norfolk St.,"Friday, January 3, 2014",Mount St. Mary's 104  Norfolk St. 84,68,0.752380952,0.017,Northeast,MEAC,0,0
2372,1,Coastal Carolina,Central Connecticut,"Friday, January 3, 2014",Coastal Carolina 86  Central Connecticut 67,69,0.516,0.0067,Big South,Northeast,0,0
2370,1,Baylor,Savannah St.,"Friday, January 3, 2014",Baylor 80  Savannah St. 50,61,0.478070175,0.0006,Big Twelve,MEAC,0,0
2368,1,Southern Miss,Drexel,"Friday, January 3, 2014",Southern Miss 66  Drexel 49,61,0.425742574,0.0163,Conference USA,CAA,0,0
2367,1,Hawaii,Nebraska Omaha,"Friday, January 3, 2014",Hawaii 77  Nebraska Omaha 73,76,0.422131148,0.0436,Big West,Summit League,0,0
2366,1,Tulane,Hofstra,"Thursday, January 2, 2014",Tulane 61  Hofstra 58,63,0.422680412,0.0542,Conference USA,CAA,0,0
2365,1,Western Kentucky,South Alabama,"Thursday, January 2, 2014",Western Kentucky 58  South Alabama 56,66,0.430327869,0.0455,Sun Belt,Sun Belt,1,0
2364,1,Pepperdine,Santa Clara,"Thursday, January 2, 2014",Pepperdine 70  Santa Clara 61,65,0.47008547,0.0431,WCC,WCC,1,0
2363,1,San Francisco,Loyola Marymount,"Thursday, January 2, 2014",San Francisco 75  Loyola Marymount 61,66,0.485,0.0098,WCC,WCC,1,0
2362,1,Rider,Niagara,"Thursday, January 2, 2014",Rider 85  Niagara 83,79,0.492307692,0.0234,MAAC,MAAC,1,0
2361,1,Portland,Pacific,"Thursday, January 2, 2014",Portland 72  Pacific 64,68,0.414728682,0.0248,WCC,WCC,1,0
2360,1,Loyola MD,Navy,"Thursday, January 2, 2014",Loyola MD 63  Navy 57,74,0.43877551,0.0463,Patriot League,Patriot League,1,0
2359,1,Georgia St.,Troy,"Thursday, January 2, 2014",Georgia St. 81  Troy 72,70,0.561904762,0.0048,Sun Belt,Sun Belt,1,0
2358,1,George Mason,Penn,"Thursday, January 2, 2014",George Mason 80  Penn 77,72,0.521929825,0.0255,A10,Ivy League,0,0
2357,1,Rhode Island,Brown,"Thursday, January 2, 2014",Rhode Island 75  Brown 66,72,0.495454545,0.0277,A10,Ivy League,0,0
2356,1,Belmont,Jacksonville St.,"Thursday, January 2, 2014",Belmont 78  Jacksonville St. 67,60,0.598039216,0.0103,Ohio Valley,Ohio Valley,1,0
2355,1,Austin Peay,Tennessee Martin,"Thursday, January 2, 2014",Austin Peay 81  Tennessee Martin 68,71,0.496,0.0104,Ohio Valley,Ohio Valley,1,0
2354,1,Akron,Marshall,"Thursday, January 2, 2014",Akron 59  Marshall 58,68,0.434579439,0.0238,MAC,Conference USA,0,0
2353,1,Montana St.,Sacramento St.,"Thursday, January 2, 2014",Montana St. 70  Sacramento St. 55,61,0.513636364,0.0131,Big Sky,Big Sky,1,0
2352,1,Idaho St.,Portland St.,"Thursday, January 2, 2014",Idaho St. 87  Portland St. 76,75,0.545454545,0.0212,Big Sky,Big Sky,1,0
2351,1,Stephen F. Austin,Lamar,"Thursday, January 2, 2014",Stephen F. Austin 85  Lamar 65,73,0.485981308,0.0036,Southland,Southland,1,0
2350,2.858666667,California,Stanford,"Thursday, January 2, 2014",California 69  Stanford 62,67,0.456521739,0.0425,Pac Ten,Pac Ten,1,0
2349,1,North Dakota,Southern Utah,"Thursday, January 2, 2014",North Dakota 65  Southern Utah 61,65,0.489583333,0.0229,Big Sky,Big Sky,1,0
2348,1,Northern Arizona,Montana,"Thursday, January 2, 2014",Northern Arizona 73  Montana 65,61,0.569306931,0.0306,Big Sky,Big Sky,1,0
2347,1,Grand Canyon,Texas Pan American,"Thursday, January 2, 2014",Grand Canyon 91  Texas Pan American 85,72,0.580508475,0.0147,WAC,WAC,1,0
2346,4.938984825,Gonzaga,Saint Mary's,"Thursday, January 2, 2014",Gonzaga 73  Saint Mary's 51,64,0.458333333,0.011,WCC,WCC,1,0
2345,1,Arkansas St.,UT Arlington,"Thursday, January 2, 2014",Arkansas St. 82  UT Arlington 66,71,0.509009009,0.0203,Sun Belt,Sun Belt,1,0
2344,1,Arkansas Little Rock,Texas St.,"Thursday, January 2, 2014",Arkansas Little Rock 63  Texas St. 59,60,0.483146067,0.0461,Sun Belt,Sun Belt,1,0
2343,1,Oral Roberts,Houston Baptist,"Thursday, January 2, 2014",Oral Roberts 88  Houston Baptist 55,72,0.483333333,0.0069,Southland,Southland,1,0
2342,1,Sam Houston St.,Northwestern St.,"Thursday, January 2, 2014",Sam Houston St. 107  Northwestern St. 104,94,0.486577181,0.0516,Southland,Southland,1,0
2341,1,Nicholls St.,New Orleans,"Thursday, January 2, 2014",Nicholls St. 88  New Orleans 83,84,0.51,0.0196,Southland,Southland,1,0
2340,1,McNeese St.,Southeastern Louisiana,"Thursday, January 2, 2014",McNeese St. 69  Southeastern Louisiana 60,60,0.472477064,0.0312,Southland,Southland,1,0
2339,1,Weber St.,Eastern Washington,"Thursday, January 2, 2014",Weber St. 74  Eastern Washington 67,65,0.504504505,0.0238,Big Sky,Big Sky,1,0
2337,1,Missouri St.,Illinois St.,"Thursday, January 2, 2014",Missouri St. 78  Illinois St. 70,72,0.5,0.0423,Missouri Valley,Missouri Valley,1,0
2336,1,Valparaiso,Illinois Chicago,"Thursday, January 2, 2014",Valparaiso 87  Illinois Chicago 72,68,0.617647059,0.0263,Horizon League,Horizon League,1,0
2335,2.207431694,Oregon,Utah,"Thursday, January 2, 2014",Oregon 70  Utah 68,76,0.416,0.0544,Pac Ten,Pac Ten,1,0
2334,1,Tennessee Tech,Tennessee St.,"Thursday, January 2, 2014",Tennessee Tech 57  Tennessee St. 53,62,0.463541667,0.0405,Ohio Valley,Ohio Valley,1,0
2333,1,South Dakota,Cal St. Northridge,"Thursday, January 2, 2014",South Dakota 76  Cal St. Northridge 75,66,0.545454545,0.0405,Summit League,Big West,0,0
2332,1,Morehead St.,SIU Edwardsville,"Thursday, January 2, 2014",Morehead St. 70  SIU Edwardsville 63,76,0.423809524,0.0178,Ohio Valley,Ohio Valley,1,0
2331,1,Wofford,Samford,"Thursday, January 2, 2014",Wofford 71  Samford 61,58,0.586734694,0.0452,Southern,Southern,1,0
2330,1,Murray St.,Southeast Missouri St.,"Thursday, January 2, 2014",Murray St. 82  Southeast Missouri St. 75,75,0.504201681,0.0368,Ohio Valley,Ohio Valley,1,0
2329,1,Mississippi St.,Maryland Eastern Shore,"Thursday, January 2, 2014",Mississippi St. 77  Maryland Eastern Shore 63,65,0.496,0.0041,SEC,MEAC,0,0
2328,1,Milwaukee,Youngstown St.,"Thursday, January 2, 2014",Milwaukee 82  Youngstown St. 76,70,0.517391304,0.0153,Horizon League,Horizon League,1,0
2327,1,Green Bay,Cleveland St.,"Thursday, January 2, 2014",Green Bay 66  Cleveland St. 55,61,0.5,0.0294,Horizon League,Horizon League,1,0
2326,1,Eastern Kentucky,Eastern Illinois,"Thursday, January 2, 2014",Eastern Kentucky 100  Eastern Illinois 81,70,0.673684211,0.0044,Ohio Valley,Ohio Valley,1,0
2325,1,Texas A&M Corpus Chris,Central Arkansas,"Thursday, January 2, 2014",Texas A&M Corpus Chris 81  Central Arkansas 66,78,0.478070175,0.0185,Southland,Southland,1,0
